AIY_adv	TUY_adv	OccTime_adv	HeadwayFoll_adv	GapFoll_adv	AIY_stop	TUY_stop	OccTime_stop	HeadwayFoll_stop	GapFoll_stop	travel_time	adv_indication	decision	car_follow	occ_ratio	month	day	hour
99.9	5.1	0.3	1.6	1.3	103.9	1.1	0.8	1.3	0.4	4.0	1.0	1.0	1.0	2.6667	01	01	20
102.3	2.7	0.3	55.2	54.6	1.5	93.5	0.8	33.9	32.2	4.2	1.0	1.0	0.0	2.6667	01	01	20
1.7	93.3	0.3	4.4	4.1	9.3	85.7	46.9	7.8	7.0	7.6	0.0	0.0	0.0	156.3333	01	01	20
94.2	0.8	0.2	52.4	52.0	2.5	97.5	0.6	77.6	39.2	3.3	1.0	1.0	0.0	3.0	01	01	20
97.2	2.8	0.2	8.9	8.6	0.5	99.5	0.7	8.0	7.2	3.3	1.0	1.0	0.0	3.5	01	01	20
1.0	99.0	0.3	21.5	21.2	7.0	93.0	54.9	25.3	24.4	6.0	0.0	0.0	0.0	183.0	01	01	20
97.9	2.1	0.4	51.6	51.2	2.8	97.2	0.9	39.7	37.8	4.9	1.0	1.0	0.0	2.25	01	01	20
101.0	3.8	0.3	36.0	35.5	1.6	93.4	1.0	23.3	22.2	5.4	1.0	1.0	0.0	3.3333	01	01	20
90.9	4.1	0.3	15.8	15.4	0.3	99.7	0.9	14.3	13.2	4.4	1.0	1.0	0.0	3.0	01	01	20
96.9	3.1	0.3	27.2	26.8	0.8	99.2	0.7	26.0	25.0	3.9	1.0	1.0	0.0	2.3333	01	01	20
1.8	100.3	0.5	55.0	54.4	9.6	92.5	68.5	31.3	29.4	7.8	0.0	0.0	0.0	137.0	01	01	20
99.4	0.6	0.3	10.2	9.9	4.4	95.6	77.4	11.3	10.6	5.0	1.0	0.0	0.0	258.0	01	01	20
97.8	3.1	0.4	10.7	10.3	1.7	88.8	0.9	10.7	9.8	4.8	1.0	1.0	0.0	2.25	01	01	21
3.3	87.2	0.3	57.3	56.9	10.6	79.9	21.0	58.4	57.3	7.3	0.0	0.0	0.0	70.0	01	01	21
3.1	87.4	0.4	22.6	22.3	11.5	79.0	19.0	25.9	24.9	8.4	0.0	0.0	0.0	47.5	01	01	21
1.0	112.9	0.3	12.6	12.3	4.9	109.0	0.7	11.6	10.7	3.9	0.0	1.0	0.0	2.3333	01	01	21
2.7	111.2	0.2	51.4	51.0	7.5	106.4	39.6	51.8	50.9	4.8	0.0	0.0	0.0	198.0	01	01	21
93.6	1.4	0.3	48.8	48.5	2.6	90.9	0.8	48.7	47.9	4.0	1.0	1.0	0.0	2.6667	01	01	21
110.8	4.2	0.4	36.3	35.9	0.1	94.9	0.9	36.2	35.4	4.3	1.0	1.0	0.0	2.25	01	01	21
112.0	3.0	0.3	35.2	34.9	1.4	93.6	0.8	35.6	34.9	4.4	1.0	1.0	0.0	2.6667	01	01	21
1.0	89.7	0.3	49.0	48.8	7.9	82.8	37.5	51.7	50.8	6.9	0.0	0.0	0.0	125.0	01	01	21
63.8	4.7	0.3	2.4	2.0	68.3	0.2	0.8	2.3	1.4	4.5	1.0	1.0	0.0	2.6667	01	01	21
91.1	4.4	0.3	179.8	179.5	94.7	0.8	0.8	27.0	26.2	3.6	1.0	1.0	0.0	2.6667	01	01	21
95.2	0.3	0.3	6.3	6.0	3.7	107.4	0.7	6.2	5.4	4.0	1.0	1.0	0.0	2.3333	01	01	21
3.1	103.8	0.3	44.0	43.7	11.6	95.3	33.3	84.8	83.9	8.5	0.0	0.0	0.0	111.0	01	01	21
104.5	5.5	0.3	62.9	62.5	108.5	1.5	0.8	87.6	51.4	4.0	1.0	1.0	0.0	2.6667	01	01	21
106.0	4.0	0.4	1.5	1.2	0.7	104.3	1.0	2.2	1.4	4.7	1.0	1.0	1.0	2.5	01	01	21
100.2	4.8	0.2	96.5	96.0	103.7	1.3	0.7	103.0	102.0	3.5	1.0	1.0	0.0	3.5	01	01	21
100.5	4.5	0.2	15.1	14.8	103.8	1.2	0.6	14.3	13.4	3.3	1.0	1.0	0.0	3.0	01	01	21
101.9	3.1	0.3	8.9	8.6	0.6	99.4	0.7	8.4	7.6	3.7	1.0	1.0	0.0	2.3333	01	01	21
91.3	5.2	0.4	18.3	18.0	0.2	88.3	1.0	19.7	18.9	5.4	1.0	1.0	0.0	2.5	01	01	21
3.3	91.7	0.3	57.3	56.8	8.1	86.9	27.0	53.0	51.3	4.8	0.0	0.0	0.0	90.0	01	01	22
0.9	99.1	0.3	22.2	21.9	4.4	95.6	0.6	21.8	21.1	3.5	0.0	1.0	0.0	2.0	01	01	22
0.5	99.5	0.3	20.6	20.5	6.0	94.0	45.2	42.7	41.6	5.5	0.0	0.0	0.0	150.6667	01	01	22
97.8	2.2	0.3	43.5	43.1	1.7	98.3	0.7	42.8	41.9	3.9	1.0	1.0	0.0	2.3333	01	01	22
1.7	98.3	0.3	3.9	3.6	7.6	92.4	31.6	5.9	5.2	5.9	0.0	0.0	0.0	105.3333	01	01	22
85.5	2.5	0.3	16.2	15.9	1.6	107.1	0.8	16.2	15.4	4.1	1.0	1.0	0.0	2.6667	01	01	22
1.1	88.9	0.3	17.9	17.4	7.2	82.8	26.9	17.7	16.7	6.1	0.0	0.0	0.0	89.6667	01	01	22
84.4	5.6	0.2	49.6	49.2	88.5	1.5	0.8	47.8	46.7	4.1	1.0	1.0	0.0	4.0	01	01	22
87.6	2.4	0.3	3.2	3.0	2.0	87.9	0.9	3.5	2.7	4.4	1.0	1.0	0.0	3.0	01	01	22
1.1	77.0	0.2	96.8	96.5	7.3	70.8	35.3	99.0	98.2	6.2	0.0	0.0	0.0	176.5	01	01	22
102.6	5.2	0.3	65.0	64.5	106.4	1.4	0.8	52.5	43.8	3.8	1.0	1.0	0.0	2.6667	01	01	22
0.1	97.6	0.3	5.3	5.0	5.7	92.0	24.2	7.1	6.3	5.6	0.0	0.0	0.0	80.6667	01	01	22
2.5	95.2	0.3	9.9	9.6	9.8	87.9	20.8	13.8	13.1	7.3	0.0	0.0	0.0	69.3333	01	01	22
2.7	75.3	0.3	37.4	37.0	8.3	69.7	22.1	37.5	36.5	5.6	0.0	0.0	0.0	73.6667	01	01	23
1.6	88.4	0.2	41.7	41.4	7.1	82.9	39.5	42.3	41.4	5.5	0.0	0.0	0.0	197.5	01	01	23
98.8	5.6	0.4	54.1	53.8	103.1	1.3	0.9	53.7	52.8	4.3	1.0	1.0	0.0	2.25	01	01	23
103.3	1.1	0.3	4.5	4.1	3.4	90.9	0.8	4.7	3.8	4.5	1.0	1.0	0.0	2.6667	01	01	23
93.6	0.7	0.3	158.6	158.2	3.1	68.2	0.6	174.1	169.5	3.8	1.0	1.0	0.0	2.0	01	01	23
1.8	73.2	0.4	114.2	113.9	9.8	65.2	21.5	118.3	117.5	8.0	0.0	0.0	0.0	53.75	01	02	00
45.8	5.0	0.4	148.0	147.7	0.0	107.9	0.9	149.0	148.2	5.0	1.0	1.0	0.0	2.25	01	02	00
110.2	1.1	0.3	33.2	32.8	5.5	141.2	26.1	35.6	34.8	6.6	1.0	0.0	0.0	87.0	01	02	00
85.9	4.1	0.2	38.9	38.6	89.8	0.2	0.7	38.4	37.6	3.9	1.0	1.0	0.0	3.5	01	02	03
2.9	177.1	0.3	7.0	6.8	8.3	171.7	21.5	8.5	7.8	5.4	0.0	0.0	0.0	71.6667	01	02	03
0.4	89.6	0.3	125.2	124.9	4.1	85.9	0.7	124.9	124.2	3.7	0.0	1.0	0.0	2.3333	01	02	03
69.5	2.0	0.4	687.3	687.0	2.9	87.1	1.0	778.1	776.9	4.9	1.0	1.0	0.0	2.5	01	02	03
1.0	99.0	0.3	77.9	77.5	7.3	92.7	22.7	78.4	77.2	6.3	0.0	0.0	0.0	75.6667	01	02	04
95.0	5.0	0.3	60.4	60.0	99.1	0.9	0.8	59.9	59.1	4.1	1.0	1.0	0.0	2.6667	01	02	04
0.6	102.7	0.5	86.6	86.2	4.7	98.6	1.0	81.9	73.7	4.1	0.0	1.0	0.0	2.0	01	02	04
131.4	5.0	0.3	387.0	386.7	135.2	1.2	0.7	383.9	377.8	3.8	1.0	1.0	0.0	2.3333	01	02	04
96.9	3.1	0.5	331.5	331.2	1.7	83.3	1.1	331.6	330.7	4.8	1.0	1.0	0.0	2.2	01	02	04
111.5	3.5	0.3	125.9	125.6	0.8	99.2	0.9	125.9	125.0	4.3	1.0	1.0	0.0	3.0	01	02	04
99.7	0.3	0.3	36.2	35.9	5.8	94.2	63.2	38.6	37.9	6.1	1.0	0.0	0.0	210.6667	01	02	04
0.1	99.9	0.3	6.9	6.6	7.1	92.9	53.0	9.8	9.0	7.0	0.0	0.0	0.0	176.6667	01	02	05
95.7	4.3	0.4	142.7	142.2	0.7	99.3	0.9	164.4	144.0	5.0	1.0	1.0	0.0	2.25	01	02	05
2.9	103.2	0.4	45.6	45.2	10.2	95.9	52.7	46.1	44.6	7.3	0.0	0.0	0.0	131.75	01	02	05
1.0	99.0	0.3	53.0	52.6	5.3	94.7	0.8	48.7	47.0	4.3	0.0	1.0	0.0	2.6667	01	02	05
95.2	4.8	0.3	127.8	127.5	99.2	0.8	0.7	127.8	127.0	4.0	1.0	1.0	0.0	2.3333	01	02	05
95.0	0.0	0.3	45.8	45.4	4.2	88.6	0.8	136.4	135.5	4.2	1.0	1.0	0.0	2.6667	01	02	05
119.1	0.9	0.3	38.5	38.0	3.0	125.0	0.8	190.4	178.6	3.9	1.0	1.0	0.0	2.6667	01	02	06
1.8	126.2	0.3	67.8	67.3	7.9	120.1	59.4	65.9	50.2	6.1	0.0	0.0	0.0	198.0	01	02	06
119.9	0.1	1.6	50.6	50.1	10.0	118.0	57.8	53.5	50.3	10.1	1.0	0.0	0.0	36.125	01	02	06
115.3	1.7	0.3	19.3	18.9	2.5	125.5	0.8	19.2	18.3	4.2	1.0	1.0	0.0	2.6667	01	02	06
2.8	125.2	0.3	83.6	83.2	9.3	118.7	14.4	48.7	46.6	6.5	0.0	1.0	0.0	48.0	01	02	06
109.5	2.5	0.3	25.7	25.4	1.9	118.1	0.8	25.7	24.9	4.4	1.0	1.0	0.0	2.6667	01	02	06
117.6	2.4	0.3	73.2	72.8	1.9	124.2	0.8	75.9	52.9	4.3	1.0	1.0	0.0	2.6667	01	02	06
0.5	113.4	0.3	87.4	87.0	7.2	106.7	66.2	87.7	69.4	6.7	0.0	0.0	0.0	220.6667	01	02	06
110.4	3.5	0.4	18.2	17.8	1.4	118.6	0.9	18.5	17.6	4.9	1.0	1.0	0.0	2.25	01	02	06
111.7	2.2	0.3	17.5	17.0	2.2	117.8	0.9	16.0	14.9	4.4	1.0	1.0	0.0	3.0	01	02	06
114.4	5.6	0.4	13.6	13.3	119.5	0.5	0.9	14.3	13.4	5.1	1.0	1.0	0.0	2.25	01	02	06
117.1	2.9	0.4	1.6	1.2	2.2	125.8	0.9	15.6	14.7	5.1	1.0	1.0	1.0	2.25	01	02	06
3.0	125.0	0.3	8.6	8.2	9.7	118.3	58.7	10.2	9.3	6.7	0.0	0.0	0.0	195.6667	01	02	06
0.9	119.1	0.4	87.4	86.8	8.8	111.2	50.6	6.5	5.6	7.9	0.0	0.0	0.0	126.5	01	02	06
124.0	4.0	0.3	49.9	49.4	0.2	111.8	0.8	48.1	46.9	4.2	1.0	1.0	0.0	2.6667	01	02	07
114.6	5.4	0.3	60.2	59.6	118.8	1.2	0.9	51.8	50.2	4.2	1.0	1.0	0.0	3.0	01	02	07
0.7	127.3	0.3	49.0	48.6	5.5	122.5	62.7	49.2	48.3	4.8	0.0	0.0	0.0	209.0	01	02	07
1.8	118.2	0.4	15.8	15.5	9.1	110.9	74.1	19.9	19.3	7.3	0.0	0.0	0.0	185.25	01	02	07
3.5	116.5	0.4	10.6	10.3	11.6	108.4	76.6	15.1	14.5	8.1	0.0	0.0	0.0	191.5	01	02	07
126.0	2.0	0.4	72.7	72.2	2.4	109.6	0.8	62.1	60.5	4.4	1.0	1.0	0.0	2.0	01	02	07
106.6	5.4	0.4	63.3	62.9	110.6	1.4	0.8	64.1	50.5	4.0	1.0	1.0	0.0	2.0	01	02	07
108.9	3.1	0.3	43.7	43.4	0.8	119.2	0.7	43.1	42.3	3.9	1.0	1.0	0.0	2.3333	01	02	07
111.8	0.2	0.4	5.2	4.8	5.5	114.5	72.2	6.9	6.1	5.7	1.0	0.0	0.0	180.5	01	02	07
116.0	4.0	1.1	3.3	3.0	2.4	123.2	2.0	5.9	5.2	6.4	1.0	1.0	0.0	1.8182	01	02	08
3.3	111.1	0.4	39.3	39.0	11.1	103.3	47.5	42.5	41.7	7.8	0.0	0.0	0.0	118.75	01	02	08
117.6	2.4	0.3	56.5	56.0	1.2	126.8	0.7	70.2	38.2	3.6	1.0	1.0	0.0	2.3333	01	02	08
1.5	118.5	0.4	47.3	46.8	8.0	112.0	77.3	39.8	38.2	6.5	0.0	0.0	0.0	193.25	01	02	08
90.2	4.8	0.4	39.3	38.8	94.9	0.1	0.9	34.3	32.0	4.7	1.0	1.0	0.0	2.25	01	02	09
96.9	3.1	0.3	25.1	24.3	1.1	98.9	0.8	24.1	23.2	4.2	1.0	1.0	0.0	2.6667	01	02	09
1.2	98.8	0.4	30.6	30.2	7.9	92.1	53.4	33.5	32.8	6.7	0.0	0.0	0.0	133.5	01	02	09
95.1	4.9	0.3	7.9	7.6	98.9	1.1	0.7	7.1	6.2	3.8	1.0	1.0	0.0	2.3333	01	02	09
3.1	96.9	0.4	46.2	45.7	9.5	90.5	63.9	32.2	30.1	6.4	0.0	0.0	0.0	159.75	01	02	09
3.0	97.0	0.3	80.7	80.0	8.6	91.4	58.4	42.6	40.0	5.6	0.0	0.0	0.0	194.6667	01	02	09
91.9	3.1	0.4	43.5	43.3	2.3	97.7	1.4	43.6	30.7	5.4	1.0	1.0	0.0	3.5	01	02	09
95.6	4.4	0.3	32.6	32.1	0.3	102.2	0.9	29.5	28.1	4.7	1.0	1.0	0.0	3.0	01	02	09
100.1	2.4	0.4	5.3	5.0	2.0	95.5	0.8	5.7	5.0	4.4	1.0	1.0	0.0	2.0	01	02	09
95.9	4.1	0.3	16.6	16.2	0.1	99.9	0.8	15.8	14.8	4.2	1.0	1.0	0.0	2.6667	01	02	09
2.7	97.3	0.3	8.1	7.8	9.6	90.4	67.7	11.3	10.5	6.9	0.0	0.0	0.0	225.6667	01	02	09
0.4	99.6	0.2	38.8	38.2	6.2	93.8	59.4	47.6	26.8	5.8	0.0	0.0	0.0	297.0	01	02	09
1.0	99.0	0.3	15.4	15.1	6.7	93.3	55.1	16.5	15.6	5.7	0.0	0.0	0.0	183.6667	01	02	09
95.5	4.5	0.3	8.9	8.6	99.0	1.0	0.7	8.4	7.6	3.5	1.0	1.0	0.0	2.3333	01	02	09
99.0	1.0	0.4	9.3	9.0	3.2	96.8	0.8	9.5	8.7	4.2	1.0	1.0	0.0	2.0	01	02	09
99.8	0.2	0.3	40.9	40.3	4.5	95.5	72.5	34.9	29.0	4.7	1.0	0.0	0.0	241.6667	01	02	09
96.5	3.5	0.3	49.9	49.4	0.9	99.1	0.9	29.1	27.3	4.4	1.0	1.0	0.0	3.0	01	02	10
0.6	99.4	0.6	51.7	51.1	6.2	93.8	70.2	49.1	28.7	5.6	0.0	0.0	0.0	117.0	01	02	10
98.2	1.8	0.4	14.5	14.0	3.1	101.9	0.9	14.8	13.9	4.9	1.0	1.0	0.0	2.25	01	02	10
1.0	100.5	0.3	8.8	8.4	7.8	93.7	53.5	11.2	10.3	6.8	0.0	0.0	0.0	178.3333	01	02	10
98.6	2.9	0.3	7.4	7.1	2.0	96.5	0.9	21.6	20.8	4.9	1.0	1.0	0.0	3.0	01	02	10
96.9	1.6	0.2	28.4	28.1	2.1	97.9	0.8	23.7	21.8	3.7	1.0	1.0	0.0	4.0	01	02	10
2.5	97.5	0.4	52.8	52.4	11.6	88.4	64.3	70.9	34.3	9.1	0.0	0.0	0.0	160.75	01	02	10
0.7	99.3	0.4	32.2	31.7	8.3	91.7	68.7	33.8	32.7	7.6	0.0	0.0	0.0	171.75	01	02	10
2.8	97.2	0.4	64.9	64.5	9.6	90.4	52.5	32.1	30.0	6.8	0.0	0.0	0.0	131.25	01	02	10
97.3	2.7	0.3	10.1	9.1	1.3	98.7	0.8	9.5	8.2	4.0	1.0	1.0	0.0	2.6667	01	02	10
95.6	4.4	0.4	19.7	19.4	99.5	0.5	0.8	19.8	19.0	3.9	1.0	1.0	0.0	2.0	01	02	10
2.8	97.2	0.3	21.1	20.8	10.2	89.8	57.6	24.4	23.7	7.4	0.0	0.0	0.0	192.0	01	02	10
90.0	5.0	0.4	25.2	24.5	0.2	99.8	1.1	19.1	17.3	5.2	1.0	1.0	0.0	2.75	01	02	11
97.0	3.0	0.6	13.4	12.0	1.5	98.5	0.9	66.5	39.6	4.5	1.0	1.0	0.0	1.5	01	02	11
3.3	96.7	0.4	29.3	29.0	10.1	89.9	64.4	32.3	31.5	6.8	0.0	0.0	0.0	161.0	01	02	11
95.4	4.6	0.7	3.5	3.2	99.4	0.6	0.7	3.5	2.8	4.0	1.0	1.0	0.0	1.0	01	02	11
99.6	0.4	0.3	19.1	18.7	4.7	99.3	57.4	18.8	17.7	5.1	1.0	0.0	0.0	191.3333	01	02	11
0.5	99.5	0.7	23.4	23.0	10.3	89.7	67.6	28.5	27.5	9.8	0.0	0.0	0.0	96.5714	01	02	11
99.6	0.4	0.3	37.2	36.8	4.7	95.3	63.6	36.4	35.3	5.1	1.0	0.0	0.0	212.0	01	02	11
99.6	0.4	0.4	16.6	16.2	5.6	94.4	58.9	17.7	16.7	6.0	1.0	0.0	0.0	147.25	01	02	11
98.5	1.5	0.8	27.2	26.3	4.3	95.7	58.8	18.3	16.9	5.8	1.0	0.0	0.0	73.5	01	02	11
99.3	0.7	0.3	5.5	5.2	4.0	96.0	73.0	6.8	6.1	4.7	1.0	0.0	0.0	243.3333	01	02	11
117.8	4.2	0.3	22.7	22.1	121.6	0.4	0.7	20.4	19.0	3.8	1.0	1.0	0.0	2.3333	01	02	11
122.0	0.0	0.4	26.1	25.6	5.8	111.2	79.0	24.9	23.8	5.8	1.0	0.0	0.0	197.5	01	02	11
139.4	5.5	0.4	2.2	1.9	143.6	1.3	1.0	2.3	1.4	4.2	1.0	1.0	0.0	2.5	01	02	11
141.8	3.1	0.6	12.4	11.6	0.6	115.5	0.8	12.5	11.6	3.7	1.0	1.0	0.0	1.3333	01	02	11
112.0	4.1	0.3	49.8	44.7	115.6	0.5	0.8	15.2	12.5	3.6	1.0	1.0	0.0	2.6667	01	02	11
113.7	2.4	0.4	15.6	15.3	1.5	98.5	0.7	14.7	13.9	3.9	1.0	1.0	0.0	1.75	01	02	11
0.0	100.0	0.4	39.0	38.1	6.2	93.8	70.0	30.7	29.2	6.2	0.0	0.0	0.0	175.0	01	02	11
1.8	39.1	0.3	26.2	25.8	8.3	32.6	21.9	27.2	26.2	6.5	0.0	0.0	0.0	73.0	01	02	11
114.3	1.8	0.3	4.7	4.4	1.5	115.5	0.6	3.3	2.4	3.3	1.0	1.0	0.0	2.0	01	02	11
0.4	116.6	0.2	2.2	1.9	3.7	113.3	0.6	2.2	1.6	3.3	0.0	1.0	0.0	3.0	01	02	11
2.7	114.3	0.3	22.0	17.9	8.6	108.4	78.6	14.8	12.2	5.9	0.0	0.0	0.0	262.0	01	02	11
112.5	4.5	0.3	2.7	2.3	116.9	0.1	0.9	3.1	2.3	4.4	1.0	1.0	0.0	3.0	01	02	11
94.4	5.6	0.3	5.9	5.6	98.7	1.3	1.0	7.5	6.4	4.3	1.0	1.0	0.0	3.3333	01	02	12
1.7	98.3	0.4	28.4	28.1	10.8	89.2	66.7	12.5	11.1	9.1	0.0	0.0	0.0	166.75	01	02	12
99.7	3.4	0.4	42.5	41.3	1.7	95.2	1.0	29.2	27.6	5.1	1.0	1.0	0.0	2.5	01	02	12
102.9	0.2	0.3	32.7	32.2	5.4	91.5	53.2	14.8	13.9	5.6	1.0	0.0	0.0	177.3333	01	02	12
0.6	96.3	0.4	4.0	3.6	8.3	88.6	53.5	6.6	5.6	7.7	0.0	0.0	0.0	133.75	01	02	12
96.0	4.0	0.3	39.3	38.5	0.3	99.7	0.8	17.7	15.9	4.3	1.0	1.0	0.0	2.6667	01	02	12
95.0	5.0	0.3	54.1	53.3	0.1	99.9	1.1	14.7	12.9	5.1	1.0	1.0	0.0	3.6667	01	02	12
95.1	4.9	0.9	14.9	11.2	1.5	98.5	1.3	15.1	13.7	6.4	1.0	1.0	0.0	1.4444	01	02	12
2.1	97.9	0.4	12.3	11.3	9.0	91.0	69.0	9.0	7.3	6.9	0.0	0.0	0.0	172.5	01	02	12
0.6	99.4	0.6	7.2	6.7	7.1	92.9	66.1	9.5	8.7	6.5	0.0	0.0	0.0	110.1667	01	02	12
3.2	96.8	0.3	33.5	32.7	10.5	89.5	64.6	24.1	21.2	7.3	0.0	0.0	0.0	215.3333	01	02	12
96.6	3.4	0.3	22.8	22.2	0.6	99.4	0.9	16.8	15.3	4.0	1.0	1.0	0.0	3.0	01	02	12
96.6	3.4	0.4	15.1	14.2	0.8	99.2	0.9	10.6	9.1	4.2	1.0	1.0	0.0	2.25	01	02	12
0.4	99.6	0.4	12.5	11.2	7.9	92.1	71.1	9.5	7.9	7.5	0.0	0.0	0.0	177.75	01	02	12
2.0	98.0	0.4	22.6	21.9	9.3	90.7	56.7	17.8	16.4	7.3	0.0	0.0	0.0	141.75	01	02	12
94.2	5.8	0.2	12.9	12.4	98.8	1.2	1.0	11.3	10.2	4.6	1.0	1.0	0.0	5.0	01	02	12
93.2	1.8	0.3	8.9	8.5	2.2	97.8	0.8	8.2	7.3	4.0	1.0	1.0	0.0	2.6667	01	02	12
99.5	0.5	0.3	14.4	13.5	5.3	94.7	70.1	14.4	12.9	5.8	1.0	0.0	0.0	233.6667	01	02	12
98.3	1.7	0.6	20.8	19.9	2.8	97.2	0.8	18.7	17.4	4.5	1.0	1.0	0.0	1.3333	01	02	12
0.9	99.1	0.3	21.0	20.5	6.6	93.4	63.7	21.0	20.0	5.7	0.0	0.0	0.0	212.3333	01	02	12
97.0	3.0	0.3	17.3	17.0	1.5	98.5	0.9	17.6	16.7	4.5	1.0	1.0	0.0	3.0	01	02	12
104.5	0.5	0.3	33.6	33.0	3.0	92.0	0.7	20.5	19.2	3.5	1.0	1.0	0.0	2.3333	01	02	13
0.1	99.9	0.4	34.8	34.2	4.2	95.8	0.8	15.1	13.6	4.1	0.0	1.0	0.0	2.0	01	02	13
96.8	3.2	0.2	40.8	40.3	0.4	99.6	0.7	23.5	21.6	3.6	1.0	1.0	0.0	3.5	01	02	13
97.3	2.7	0.3	44.9	44.3	1.7	98.3	0.8	19.7	16.0	4.4	1.0	1.0	0.0	2.6667	01	02	13
98.8	1.2	0.2	2.0	1.8	2.2	97.8	0.7	1.8	1.1	3.4	1.0	1.0	0.0	3.5	01	02	13
98.8	1.2	0.2	2.0	1.8	6.1	93.9	72.3	3.9	3.2	7.3	1.0	0.0	0.0	361.5	01	02	13
2.2	97.8	0.4	51.0	50.3	9.3	90.7	67.7	35.3	30.4	7.1	0.0	0.0	0.0	169.25	01	02	13
98.5	1.5	0.7	27.7	27.1	2.6	97.4	0.7	21.8	20.3	4.1	1.0	1.0	0.0	1.0	01	02	13
99.5	0.5	0.2	22.2	20.9	3.6	96.4	0.7	11.7	10.0	4.1	1.0	1.0	0.0	3.5	01	02	13
96.6	3.4	0.3	44.9	44.6	1.1	98.9	0.9	45.3	39.0	4.5	1.0	1.0	0.0	3.0	01	02	13
1.1	98.9	0.3	4.5	4.2	7.6	92.4	69.2	6.5	5.6	6.5	0.0	0.0	0.0	230.6667	01	02	13
95.8	4.2	0.3	1.4	1.2	0.5	99.5	1.0	4.3	2.7	4.7	1.0	1.0	1.0	3.3333	01	02	13
2.6	97.4	0.3	24.0	23.6	9.8	90.2	70.2	27.7	27.0	7.2	0.0	0.0	0.0	234.0	01	02	13
2.0	103.0	0.4	16.8	16.2	8.8	96.2	68.3	16.3	15.0	6.8	0.0	0.0	0.0	170.75	01	02	13
101.8	3.2	0.3	73.3	72.9	0.6	94.4	0.7	29.2	24.8	3.8	1.0	1.0	0.0	2.3333	01	02	13
1.8	98.2	0.4	37.2	36.5	8.0	92.0	67.5	35.9	34.7	6.2	0.0	0.0	0.0	168.75	01	02	13
95.5	4.5	0.3	20.5	18.6	99.7	0.3	0.9	11.8	8.9	4.2	1.0	1.0	0.0	3.0	01	02	13
96.6	3.4	0.3	3.0	2.6	1.0	99.0	0.9	2.2	1.1	4.4	1.0	1.0	0.0	3.0	01	02	13
1.9	98.1	0.4	17.9	17.1	10.1	89.9	62.5	19.3	18.3	8.2	0.0	0.0	0.0	156.25	01	02	13
3.5	96.5	0.4	6.9	6.6	10.9	89.1	61.9	9.9	9.0	7.4	0.0	0.0	0.0	154.75	01	02	13
1.9	103.1	0.4	40.0	39.0	9.8	95.2	54.1	22.4	21.2	7.9	0.0	0.0	0.0	135.25	01	02	13
100.7	4.3	0.4	1.3	0.8	0.7	94.3	1.2	36.0	34.4	5.0	1.0	1.0	1.0	3.0	01	02	13
99.5	0.5	0.5	6.0	5.4	3.2	96.8	0.7	5.2	4.3	3.7	1.0	1.0	0.0	1.4	01	02	13
99.8	0.2	0.2	56.0	55.5	3.4	96.6	0.7	36.4	34.7	3.6	1.0	1.0	0.0	3.5	01	02	13
94.5	5.5	0.3	9.1	8.7	98.5	1.5	0.8	8.1	7.2	4.0	1.0	1.0	0.0	2.6667	01	02	13
1.3	98.7	1.2	17.9	16.8	5.4	94.6	0.7	16.7	15.7	4.1	0.0	1.0	0.0	0.5833	01	02	13
99.6	0.4	0.4	38.4	37.9	6.0	94.0	73.1	71.8	29.9	6.4	1.0	0.0	0.0	182.75	01	02	13
1.7	98.3	0.5	61.1	60.2	7.5	92.5	67.0	102.1	101.4	5.8	0.0	0.0	0.0	134.0	01	02	13
94.5	5.5	0.3	54.9	54.2	98.8	1.2	0.8	23.2	20.9	4.3	1.0	1.0	0.0	2.6667	01	02	13
0.1	99.9	1.3	6.5	6.4	8.6	91.4	66.5	11.4	10.5	8.5	0.0	0.0	0.0	51.1538	01	02	13
98.9	1.1	0.3	10.7	10.5	3.1	101.9	0.8	10.8	9.9	4.2	1.0	1.0	0.0	2.6667	01	02	13
99.5	5.5	0.3	10.9	10.5	103.6	1.4	0.8	10.0	9.1	4.1	1.0	1.0	0.0	2.6667	01	02	13
103.5	1.5	0.3	21.3	20.9	2.0	93.0	0.8	19.6	18.6	3.5	1.0	1.0	0.0	2.6667	01	02	13
2.3	92.7	0.4	18.9	18.5	10.1	84.9	47.5	22.1	21.3	7.8	0.0	0.0	0.0	118.75	01	02	13
92.8	2.2	0.4	36.4	35.9	2.7	97.3	0.9	35.3	33.4	4.9	1.0	1.0	0.0	2.25	01	02	13
97.0	3.0	0.4	32.6	31.9	1.2	98.8	0.9	16.5	15.2	4.2	1.0	1.0	0.0	2.25	01	02	13
0.7	99.3	0.3	52.5	51.7	5.7	94.3	55.4	19.5	18.2	5.0	0.0	0.0	0.0	184.6667	01	02	13
170.5	5.0	0.3	12.8	12.5	174.4	1.1	0.7	13.3	12.7	3.9	1.0	1.0	0.0	2.3333	01	02	14
1.1	174.4	0.4	33.4	33.0	6.7	168.8	95.8	18.7	17.9	5.6	0.0	0.0	0.0	239.5	01	02	14
170.2	5.3	0.3	4.6	4.2	174.3	1.2	0.9	3.8	2.7	4.1	1.0	1.0	0.0	3.0	01	02	14
3.1	172.4	0.4	8.4	8.1	9.4	166.1	93.3	10.6	9.7	6.3	0.0	0.0	0.0	233.25	01	02	14
1.0	149.0	0.4	28.3	28.0	6.5	143.5	81.0	29.6	28.8	5.5	0.0	0.0	0.0	202.5	01	02	14
